Ulasan,Rating
"Menu makanannya banyak pilihan dan semuanya menarik.

Minumannya juga banyak pilihan.

Cuma mau komen soal toilet saja yang menurut saya minim. Cuma ada 1 space bilik untuk pria jadi semua antri jadi satu buat yang buang air kecil maupun besar. Harusnya ada urinoir supaya meminimalisir antrian.

Parkir terbatas.",4
"Tempat yang nyaman buat makan , nuansanya rumah Jawa dengan hawa sejuk persawahan. Sangat rekomended buat keluarga maupun kelompok. Banyak tempat duduk dan fasilitas lengkap.",5
"Viewnya bagus, memandang sawah sambil  makan itu bikin semua makanannya jadi enak ;) Suka mendoan dan mie godognya. Musholanya bagus, kamar mandi dan tempat wudhunya bersih. Ada do'a masuk kamar mandi diatas pintu dan do'a berwudhu di tempat wudhunya. Pas adzan pegawai2nya pada bergiliran sholat. Semoga sukses dan berkah selalu.",5
"Lodehnya enak! Makanannya banyak dan. Beragam.. tempatnya juga gede luas dan cantik.. cuma kurang dipelayanan ajaaa, mbak2nya ramah tapi mas mas nya beuh! Kurenggg. Hargaaa nya hmmmm masih ok",4
"Dateng pas jam 9 pagi dan lauk ya udh banyaaaak bgt sampe bingung milih yg mana ?? Lebih terkejut lg pas mau bayar, loh ko muraaah poll ???? Pas dtg masih agak sepi, udh selesai lgsg rame krn ada bbrp rombongan yg dtg. Enak kalo jam 9 pagi udah di lokasi.",5
"Utk menu prasmanan, konsepnya nasi sayur 1 harga. Protein akan dihitung per porsi (banyak sedikit harga sama). Variatif menu nya. Harga di atas rata2 utk menu porsian.
Layanan ok. Penyajian cepet.
Rekomen bakwan jagung.",4
"Tempatnya asri dan nyaman, makanannya enak, Pawon Mbah Gito menyajikan pengalaman makan di pelataran belakang rumah . Sangat sejuk biar menjelang siang, aneka lauk dan minumannya sangat menggugah selera. Yuk mampir kesini kalo ke  Jogja.",5
"Datang...
Dicariin kursi, tidak bisa pilih kursi sendiri...
Makan prasmanan, dimana beberapa kuah kecampur dgn kuah yang lain...
Nasi + 3 sayur = 14k
Lauk terhitung sendiri.

Lanjut makan, rasa rata rata, belum ketemu spesialnya.
Pesen mendoan 17k dapat 4 potong, yang datang tempe kriuk... Mungkin saya yang terlalu berekspektasi tinggi. Rasa tempe langu, ntah mau basi bisa jadi. Jadi tidak dimakan

Untuk datang berikutnya, pikir pikir lagi, harga lumayan pricy untuk menu ala cartenya.

Sekian",1
"Aku suka banget makan di sini. Pelayannya ramah dan komunikatif. Pilihan makanannya banyak. Lauk yang kupilih enak semua pula. Sarapan di sini rasanya syahdu banget. View-nya persawahan.

Minusnya cuma 1 sih, jarak antar meja terlalu dekat, jadi agak susah buat jalan, takut nyenggol orang lain. Suara orang-orang yang lagi ngobrol kedengeran banget juga.",5
"Belum nyoba semua seh, selalu rame di jam makan siang, banyak opsi menu.
Pembayaran bisa Qris (kalau diatas 150rb ya)",5
"Tempatnya nyaman banget buat makan bareng keluarga. Ada mushola dan toilet yg juga bersih banget.

Makanan utamanya serius enak enak semuaaa. Di sini aku makan pakai sayur lodeh telur dadar Kriwil dan sate ayam pedes manis. Enak banget berasa makan di rumah ibu.

Lauk yang lainnya juga, kata temen aku sate parunya enak banget. Sayang kita nggak bisa makan semuanya karena lauknya banyak banget hahaha.

Kemarin sempat mau nyobain dessertnya tapi karena diburu waktu jadi nggak bisa deh padahal menggiurkan banget??",5
"Enaak banget suasana dan menunya sampe bingung mau pilih apa saking banyaknya yang tersedia. Harganya juga worth it lah. di Jalan Kaliurang emang banyak banget resto kuliner ndeso kayak gini, biar ga usah antri untuk menikmatinya.
Lauk dan sayurnya banyak pilihan, minumnya juga. Ada bubur, cake, roti juga. Bisa sarapan atau makan malam juga ni rekomendasi tempat makan keluarga atau bareng temen.",4
"Suasananya enak, makanannya biasa saja sih, mungkin karena lama disajikan jadi menurut saya kurang fresh. Harga untuk ukuran Jogja, cukup mahal. Kayak harga di Jaksel ??.",4
"Tempat luas nyaman
Ada tapi nya..
""Petunjuk arah gak ada
Mana toilet
Mana mushola
Mana pintu keluar
Tidak ada tulisannya boloo..",5
"Jalan menuju lokasi: Bisa Mobil / Motor
Parkiran: >10 Mobil
Pelayanan: Ramah / Disambut / Diarahkan
Menu: Harga <25rb
Waktu tunggu makanan: Prasmanan / <15mnt
Rasa makanan: enak sekali
Porsi makanan: banyak sekali
Area makan: >50
Fasilitas: Mushola, Kamar mandi, Momong-able, colokan listrik
Vibe: nongkrong, keluarga

Berapa kali berkunjung: akan >3x",5
"telur kurang crispy, lebih banyak minyaknya. overall makanan 8/10. harus bayar dulu jadi harus cari tempat dulu. minumannya dianter lumayan lama, rame",5
"Banyak pilihan makanan, wedangnya enak, viewnya persawahan, tempatnya nyaman. Bakal masuk list buat trip berikutnya",5
"Pingin ke kopi klotok tapi ternyata ngantri lama ?

Pawon Mbah Gito bisa jadi pilihan, menu makanan nggak jauh beda, parkir luas, dan tempatnya nyaman. Tapi kalau ke sini lebih baik hindari saat jam makan siang, nunggunya lama soalnya.
Dibelakang ada ruangan yang lebih privat jadi kalau mau bikin meeting disini bisa banget. Musholanya lumayan lah nggak kecil-kecil banget. Saran saja buat kamar mandi tulisan alas kaki harap dilepas dibikin yg gede jelas. Pas duduk samping mushola beberapa kali liat mbak mbak dan mas mas pengunjung yang main slonong aja ke kamar mandi tanpa lepas alas kaki. Oiya sayang sekali pas kesini niatnya pingin nyobain duduk dikursi yang hadap sawah, ternyata lagi kosong lahannya, liat di IG pas padinya tinggi ijo ijo itu bagus banget.",5
"Pertama nyoba pas buka bersama, tempatnya luas, penyajian makanan menggunakan sistem buffet atau prasmanan. Semua makanannya enak, menu ala rumahan, suasana juga sejuk, adem bikin betah.
Terdapat musholla dan toilet yang bersih dan luas. Cocok untuk makan bersama keluarga ataupun teman",5
"Tempatnya tidak luas tapi estetis. Lahan memanjang ke belakang, parkir juga pas2an agak sulit untuk mobil besar.

Rasa masakan prasmanan belum spesial. Sate ayam yang saya makan tadi malah cenderung kurang enak, keras dan ayamnya ada aroma daging yang tidak fresh.

Untuk kopi lumayan enak walau porsinya kecil.

Tidak ada tisu di meja makan, bahkan di tempat cuci tangan juga tidak ada tisunya.

Karyawan baik dan ramah semuanya, kurang puas dengan makan minumnya tapi terobati dengan service dan sapaan yang ramah sejak kami datang hingga pulang. Terima kasih ya..

Overall yah dari segi rasa masih kurang dan overprice dibanding tempat makan sejenis, terutama untuk harga minumannya.",4
"jujur ini ?? worth it utk semuanya!! juaraaaaaa bangett!! makanannya enak, tempatnya bersih, murah pula?? pegawainya banyak jadi kita ga linglung linglung!!????????",5
"Suasananya enak, sejuk dengan panasnya jogja, staff baik kordinasi antara staff depan hingga belakang bagus (ada HT), staff ramah, segi pelayanan oke, untuk makanan minuman enak, sayangnya untuk minuman diantarnya sangat lama jadi makanannya udah habis, minumnya baru dateng, saranku kalian sampe sana langsung pesen minum baru ambil makan?? untuk parkir sangat terbatas dan sangat rame terutama di jam makan siang, kalau memang sudah ada rencana kesini lebih baik reservasi saja jauh jauh dari drpd tidak kebagian tempat. Selamat mencoba dan sukses selalu???",5
"Salah satu resto Hidden Gem yang lokasi nya tidak dekat dengan jalan utama. Tempat nya bernuansa tradisional dan nyaman sekali , terdapat pemandangan sawah dan suasana nya tenang. Makanan nya terjangkau dan rasanya enak",5
"Bagi para pengantar  atau dreper gak enak. Kpi atau teh secangkir aja gak di tawarin kasihan. Iya kalau tamunya ajak minum apa makn kalau gak . Saya lihat banyak dreper yg pada dekat mobil nunggu tamunnya. Tak ada belas kasihan dari pihak rumah mknnya.
Sopit itu di tawari teh aja udah seneng dan pasti doakan yg baik.",1
"Tempatnya ok banget buat dine in. Tapi lebih recommended untuk tempat sarapan. Suasananya asik banget dengan pemandangan sawah, jadi udaranya seger banget. Untuk makanan nya prasmanan masakan rumahan kayak lodeh, orek tempe, baceman, dll.
Buat yang ga makan nasi, tersedia juga bubur2an.
Untuk minum rekomended teh tubruk nya. Mantep bgt buat healing.
Untuk harga juga sangat reasonable dan affordable.
Sayangnya untuk parkirannya gak terlalu luas, jadi klo udah ga kebagian tempat parkir, mesti parkir agak jauh.
Tp overall, ini tempat recommended banget.",5
"Tempat keren bingit, pelayanan ramah, makanan uenaak, harga bersahabat, 11 orang gak sampe 500K.",5
"Rekomendasi banget utk tempat santai, tempat makan keluarga.. makanannya enak dan byk pilihan, parkir lumayan luas.. tempat cozy banget.. ??????",5
"Baru ksana feb 2023 kmaren, krn kata temen menu siang n sore / malem tu beda.
Qodarullah ksana pas siang, bakwan jagungnya enaaaak, pisgornya krg enak, singkong gorengnya biasa aja. Makanannya prasmanan dng menu yg buanyaaaaak banget, seneng liatnya. Finally ambil lauk tempe goreng garit yg wauw enak syekaleeeee...sate paru yg terlalu manis tuk aq yg g demen manis n lack of seasoning, tlor gudeg yg enak g terlalu manis, tumis daun pepaya yg kok maniiiis yaaaa, pdhl ngarep ada taste pait2nya, balado terong yg juga manis. Spertinya emg selera n lidah yogya jateng yaaa yg maniz2 gituuuuh...
Ada bubur2an juga yah beb yg tentunya maniiiiz, ada dimsum jg tp g icipin coz kburu kenyang kalap gadoin bakwan jagung heheh

Note : cocoook tuk kalian penggemar manis yah beb ??",4
"Makanan dan minuman standar, pelayanan OK",4
"Menu oke karena masakan rumahan prasmanan, untuk tempatnya blm worth it karena blm 100% jadi dan pelanggan sdh terlalu rame. Minus nya untuk nunggu minuman sangat lama, minum dateng setelah makannya mau habiss?? jd buat yg mau kesini disarankan membawa air mineral sendiri dulu atau bisa beli disana air mineral??",4
"Banyak pilihan makanan nya.
Bayar nya sesuai apa yang di makan
View nya asyik, suasana nya santai",5
"Suasananya enak, makanannya enak, pelayanan sangat baik. Makanan berat ada pilihan nasi merah dan nasi putih. Nasi merahnya pas matangnya tdk keras dimakan. Pilihan lauk jg banyak yg bs diambil sendiri (prasmanan). Pisang goreng jg enak, manis & tdk keras. Smg bs k sini lg kalo ke Jogja (kaliurang) ??",5
"Opsi makanan nya banyak, enak, tempatnya nyaman luas dan kids friendly. Makan ber 14 cuma habis 500rb an jadi harganya sangat masuk diakal",4
"Resto dengan view sawah dan konsepnya prasmanan ( ambil sendiri ) dan di hitung di kasir tapi bs open bill, pilihan lauk banyak masakan- masakan jawa. Sayur lodeh, mangut, ayam rica, dadar telur kering dan lainnya. Mereka ada special menu juga bakmi jawa tp di atas jam 2-3 sore open order nya. Overall konsep nya mirip kopi klo*** tapi somehow tempatnya lebih luas sampai ke belakang. Ooh best one : Pisang goreng buat temen kopi",5
"Wah setiap kali ke Jogya, pasti ngga lupa ke sini. 2 kali sehari pernah, sarapan dan makan siang. Pagi ini, 25 Mei 2025 kami mau sarapan di sana, menunggu 1 jam lagi rasanya koq lama he he he. Tahu pawon mbah Gito dari anak saya yg dulu merantau, sekolah di MAN 2 Jogya. Hingga sekarang jadi salah 1 tempat fav sarapan kami. Sukses teruuuuuus.",5
"Kesini pas waktu sarapan dan antri luar biasa, banyak aneka makanan jawa dan suasanya sangat nyaman makan disini bersama pasangan ataupun keluarga.",5
"Sebenarnya biasa saja, tidak ada yg istimewa. Letaknya cukup jauh dari pusat kota Jogja, mungkin supaya mendapatkan nuansa ala perkampungan yg sejuk. Rasa makanannya biasa saja, hanya harganya yang lumayan murah meskipun pada beberapa menu ada yg sedikit mahal (contoh, 1 tusuk sate ayam 10rb). Tetapi pelayanannya cukup baik karena informatif dan sigap.
Entah saya terlewat atau gimana, tetapi tidak ada sambal ya? Padahal sepertinya lebih sedap kalau ada sambal.
Untuk fasilitas cukup lengkap, ada parkiran mobil meskipun jalanan ke sana tidak terlalu luas dan ada musholla.",5
"Ada dijakal km 12 dan tmp nya agak.masuk ke dalam. Rasa makanan lmyn enak, suasan syahdu, tempat jg bersih. Utk harga mnrt sy tdk sebanding dng namanya ya, agak mahal kayak dawet segelas 20 rb, kalo di resto mungkin wajar. Parkirannya jg sempit sulit dikondisikan",5
"Tempat nongkrong favorit setelah pulang kerja, karena dekeeettt bgt dari kantor, entah bareng anak² ataupun cuma berdua dengan pasangan. Minumannya enak². Favoritku kopi pandan latte, es coklat klangenan & wedang mbah gito. Makanannya jg nggak kalah enak. Cita rasa prasmanannya Jawa banget. Tapi, kalau mau menu yg lebih variatif dan suasananya agak lengang,  sebaiknya datang di atas jam 17.00. Bakmi goreng, bakmi godhog, tahu walik dan donatnya worth to try deh pokoknya. ??????",5
"Tempat makan yang lokasinya dikelilingan sawah dan kebun, suasana pedesaan yang membuat rasa makan tenang
Pilihan menu makanan juga bermacam macam masakan khas indonesia dan makan prasmanan jadi bebas memilih makanan",5
"tempatnya nyaman syahdu bgt krna di samping sawah2, untuk makanan rasanya ya udh gitu aja enak tp gk sampe yg enak bgt. jenangnya yg enak poll, untuk harga tertera 13rb nasi + sayur, tp trnyta kalau ambilnya agak banyak dihitung sendiri2 (saya makan nasi + mie soun dihitung mie sendiri, nasi sendiri)
anak saya makan nasi, mie + telur pun di hitung nasi sendiri, mie sendiri + telur sendiri.
di nota tulisaanya ""mie banyak"" ??

ujung2nya jadi mahal sih untuk makanan prasmanan kayak gini. better ke kopi klotok krna mau makan sebanyak apapun sayur + nasinya ttp di hitung sama, rasanya juga lbh khas di kopi klotok.",4
"Udah lama ga kesini, tempatnya makin luas, makin bersih, makanannya makin sedep di lidah dan ga terlalu manis. Servis satset, teh kopinya juga enak. Saran: tambahi kipas angin utk ngurangi gerah dan ngusir serangga kalo lagi musim panen.",5
"Selera masing2...... Kuliner Jogja semakin byk yg menyasar ke area luar kota dgn pemandangan pedesaan, ini salah satunya. Tempatnya estetik bangett...cm mmg gerah pas kemarau bgini. Makanannya khas Jateng, cenderung manis,jd mmg ludah menyesuaikan,tp sajianya dimasak dgn bagus,Krn rasanya tidak nanggung/hambar & cukup medok bumbunya. Pilihan menunya beragam, ada juga coffee bar khusus, dessert dll. Restonya ala joglo, dikelilingi kebun jagung, ada indoor & outdoor. Hidangan khas rumahan Jawa tengahan. Cocok u/ yg mau santai dgn suasana desa. Tentunya dgn spot foto u/ dipajang di sosmed",4
"Banyak varian makanan tersedia. Dengan view sawah yang cantik.
Tempat makannya pun ada beberapa tema seatingnya.",4
"Masakan & ruangan oke, mushola luas dan bersih. Ramah pelayanan nya.

nyaman untuk bersantai & reunian juga pertemuan.

Jadi ingin kembali ke sini.",5
"Tempatnya luas, banyak pilihan untuk tempat duduk.. Tempat parkir kendaraan roda 4 juga banyak, Rp 5000 sekali parkir..

Untuk pilihan menunya ada yg prasmanan, ada jg Ala Carte, plus ada kopinya jg.. Untuk rasa prasmanannya enak seperti masakan rumahan, saya jg pesan Papua Wawena Vietnam Drip itu pun jg enak..

Kopi Susu Nira (Recommended) ????

Saran aja kalau mau makan disini waktu yg pas itu Sarapan & Makan Siang, sebenarnya Sore jg enak tapi suka tinggal sedikit menu prasmanannya ??",5
"Tempatnya mudah ditemukan dgn google maps..

Begitu masuk, disuguhkan pemandangan yg asri dan sejuk..

Makanannya model prasmanan, bisa ambil sendiri. Sayurnya dihargai satu harga, yg dihitung lauknya. Ada juga bakmie Jawa, nasi goreng Jawa dll..

Minumannya ada es dawet, es kopi dawet. .

Yang terpenting, kamar mandinya bersih dan tempat sholatnya bersih juga..",5
"Dateng pertama kali awal tahun 2021, pas masih covid eksis kebersihannya dijaga ketat bgt, bersih banget. Makanannya dulu masih standar rasanya, skrg enak banget, mantap sih. Suasana di pmg jg syahdu banget, biasanya kurang nyaman di tempat yg full org, tapi ini malah ngerasa homey kalo lg rame, ngga terusik sedikit pun, padahal dr awal bawa anak kecil yg tentunya engga bisa anteng aja, tp tetep nyaman. Pelayannya ramah pooll mulai dari masuk sampe pulang semuanya ramah, gercep, ini yg paling bikin nyaman, walopun mgkin bagi warlok harga di pmg aga pricey tp semua pas dg suasana, pelayanan, dan rasa yg enak.",5
"Harga standard, bakmi godog 26rb, Tempe mendoan isi 4, Pisang gorengnya fresh baru digoreng.
Tersedia juga menu makanan rumahan.
Pemandangan sawah, suasana sepi. Dibandingkan kopi yg rame bgt itu, ini boleh lah jadi alternatif nya. Karena sepi jadi lebih bisa menikmati suasana.",4
"Untuk tempat makan dengan masakan ndeso, rasanya biasa aja. Enaknya ga wow yang luar biasa banget sih. Nasi kalau di tempat lain itu masih panas, di sini nasinya dingin. Pesan mie godog juga datangnya hangat2 aja, ga panas. Pengaturan tempat duduk kurang lega. Jarak antar meja dekat, jadi kalau mau jalan sempit.
Wedang temu kangennya lumayan. Kalau mau ke sini enaknya sore2 menjelang magrib jadi viewnya bagus. Kalau malam, pemandangannya ga keliatan.",3
"Salah satu tempat makan legendaris di jogja dengan aneka masakan jawa yang wajib dicoba, yang bikin seru adalah vibesnya yang di kelilingi sawah membuat sensasi makan siang jadi lebih syahdu dan asri, klo bawa anak kecil bisa diajak mainan air samping sawah juga ya...soalnya airnya jernih banget...udaranya juga ga kalah sejuk banget. Recommended ??",5
